"time","territoryFullName","territoryName","territoryKey","totalMandates","availableMandates","numParishes","numParishesApproved","blankVotes","blankVotesPercentage","nullVotes","nullVotesPercentage","votersPercentage","subscribedVoters","totalVoters","pre.totalMandates","pre.availableMandates","pre.blankVotes","pre.blankVotesPercentage","pre.nullVotes","pre.nullVotesPercentage","pre.votersPercentage","pre.subscribedVoters","pre.totalVoters","Council","District"
"2019-12-03 11:13:36","Vila Nova de Foz Côa","Vila Nova de Foz Côa","LOCAL-091419",NA,0,1,1,47,3.09,36,2.37,45.96,3307,1520,NA,0,39,2.29,29,1.71,48.28,3521,1700,"Vila Nova de Foz Côa","Guarda"
"2019-12-03 11:13:36","Alfeizerão","Alfeizerão","LOCAL-100102",NA,0,1,1,49,3.05,31,1.93,49.14,3268,1606,NA,0,47,2.66,34,1.93,52.25,3378,1765,"Alcobaça","Leiria"
"2019-12-03 11:13:36","Bárrio","Bárrio","LOCAL-100104",NA,0,1,1,26,3.34,15,1.93,59.25,1313,778,NA,0,36,4.19,15,1.75,62.93,1365,859,"Alcobaça","Leiria"
"2019-12-03 11:13:36","Benedita","Benedita","LOCAL-100105",NA,0,1,1,135,2.95,152,3.32,61.99,7395,4584,NA,0,125,2.59,115,2.39,65.91,7310,4818,"Alcobaça","Leiria"
"2019-12-03 11:13:36","Cela","Cela","LOCAL-100106",NA,0,1,1,38,2.5,58,3.81,54.38,2797,1521,NA,0,49,2.93,63,3.76,57.4,2918,1675,"Alcobaça","Leiria"
"2019-12-03 11:13:36","Évora de Alcobaça","Évora de Alcobaça","LOCAL-100108",NA,0,1,1,61,2.62,56,2.41,61.99,3752,2326,NA,0,66,2.71,56,2.3,63.18,3851,2433,"Alcobaça","Leiria"
"2019-12-03 11:13:36","Maiorga","Maiorga","LOCAL-100109",NA,0,1,1,21,2.14,20,2.04,58.87,1668,982,NA,0,28,2.54,25,2.27,62.28,1771,1103,"Alcobaça","Leiria"
"2019-12-03 11:13:36","São Martinho do Porto","São Martinho do Porto","LOCAL-100112",NA,0,1,1,29,2.22,21,1.6,48.77,2684,1309,NA,0,25,1.85,31,2.29,52.49,2574,1351,"Alcobaça","Leiria"
"2019-12-03 11:13:36","Turquel","Turquel","LOCAL-100114",NA,0,1,1,67,3.01,103,4.63,59.95,3715,2227,NA,0,64,2.7,55,2.32,63.26,3748,2371,"Alcobaça","Leiria"
"2019-12-03 11:13:36","Vimeiro","Vimeiro","LOCAL-100116",NA,0,1,1,34,3.3,19,1.84,63.04,1634,1030,NA,0,28,2.53,21,1.9,65.29,1697,1108,"Alcobaça","Leiria"
"2019-12-03 11:13:36","Aljubarrota","Aljubarrota","LOCAL-100120",NA,0,1,1,112,3.86,82,2.83,51.77,5600,2899,NA,0,84,2.71,103,3.33,54.87,5639,3094,"Alcobaça","Leiria"
"2019-12-03 11:13:36","União das freguesias de Alcobaça e Vestiaria","Alcobaça e Vestiaria","LOCAL-100121",NA,0,1,1,87,2.6,76,2.27,54.34,6163,3349,NA,0,100,2.82,70,1.97,57.22,6195,3545,"Alcobaça","Leiria"
"2019-12-03 11:13:36","União das freguesias de Coz, Alpedriz e Montes","Coz, Alpedriz e Montes","LOCAL-100122",NA,0,1,1,64,4.4,34,2.34,53.77,2704,1454,NA,0,55,3.39,40,2.46,56.49,2873,1623,"Alcobaça","Leiria"
"2019-12-03 11:13:36","União das freguesias de Pataias e Martingança","Pataias e Martingança","LOCAL-100123",NA,0,1,1,120,3.66,61,1.86,56.14,5834,3275,NA,0,90,2.6,66,1.91,59.46,5822,3462,"Alcobaça","Leiria"
"2019-12-03 11:13:36","Almoster","Almoster","LOCAL-100201",NA,0,1,1,8,2.52,6,1.89,54.47,582,317,NA,0,10,2.57,12,3.08,60.59,642,389,"Alvaiázere","Leiria"
"2019-12-03 11:13:36","Maçãs de Dona Maria","Maçãs de Dona Maria","LOCAL-100204",NA,0,1,1,23,2.72,19,2.24,56.39,1502,847,NA,0,20,2.11,20,2.11,55.65,1700,946,"Alvaiázere","Leiria"
"2019-12-03 11:13:36","Pelmá","Pelmá","LOCAL-100205",NA,0,1,1,17,4.91,8,2.31,45.05,768,346,NA,0,8,1.96,5,1.22,46.53,879,409,"Alvaiázere","Leiria"
"2019-12-03 11:13:36","Alvaiázere","Alvaiázere","LOCAL-100208",NA,0,1,1,30,3.06,23,2.35,59.04,1660,980,NA,0,24,2.29,21,2,59.79,1756,1050,"Alvaiázere","Leiria"
"2019-12-03 11:13:36","Pussos São Pedro","Pussos São Pedro","LOCAL-100209",NA,0,1,1,21,2.23,26,2.76,58.48,1609,941,NA,0,19,1.8,23,2.18,60.9,1729,1053,"Alvaiázere","Leiria"
"2019-12-03 11:13:36","Alvorge","Alvorge","LOCAL-100301",NA,0,1,1,16,2.93,16,2.93,56.46,967,546,NA,0,14,2.23,12,1.91,59.49,1054,627,"Ansião","Leiria"
"2019-12-03 11:13:36","Avelar","Avelar","LOCAL-100303",NA,0,1,1,18,1.7,17,1.61,57.25,1848,1058,NA,0,18,1.58,26,2.28,60.11,1895,1139,"Ansião","Leiria"
"2019-12-03 11:13:36","Chão de Couce","Chão de Couce","LOCAL-100304",NA,0,1,1,31,3.09,25,2.49,59.09,1699,1004,NA,0,29,2.58,21,1.87,61.44,1831,1125,"Ansião","Leiria"
"2019-12-03 11:13:36","Pousaflores","Pousaflores","LOCAL-100306",NA,0,1,1,9,1.79,17,3.37,59.02,854,504,NA,0,5,0.89,11,1.97,59.4,941,559,"Ansião","Leiria"
"2019-12-03 11:13:36","Santiago da Guarda","Santiago da Guarda","LOCAL-100307",NA,0,1,1,39,2.59,35,2.33,55.33,2720,1505,NA,0,29,1.75,37,2.23,56.85,2913,1656,"Ansião","Leiria"
"2019-12-03 11:13:36","Ansião","Ansião","LOCAL-100309",NA,0,1,1,61,3.2,39,2.04,58.29,3275,1909,NA,0,58,2.89,35,1.74,61.52,3267,2010,"Ansião","Leiria"
"2019-12-03 11:13:36","Batalha","Batalha","LOCAL-100401",NA,0,1,1,185,4.28,117,2.71,57.8,7474,4320,NA,0,152,3.49,119,2.73,58.63,7425,4353,"Batalha","Leiria"
"2019-12-03 11:13:36","Reguengo do Fetal","Reguengo do Fetal","LOCAL-100402",NA,0,1,1,46,4.15,31,2.8,58.18,1906,1109,NA,0,49,4.14,35,2.96,58.33,2028,1183,"Batalha","Leiria"
"2019-12-03 11:13:36","São Mamede","São Mamede","LOCAL-100403",NA,0,1,1,81,4.06,66,3.31,60.75,3284,1995,NA,0,75,3.51,54,2.53,61.94,3452,2138,"Batalha","Leiria"
"2019-12-03 11:13:36","Golpilheira","Golpilheira","LOCAL-100404",NA,0,1,1,30,3.46,24,2.77,65.11,1330,866,NA,0,38,4.25,22,2.46,66.39,1348,895,"Batalha","Leiria"
"2019-12-03 11:13:36","Carvalhal","Carvalhal","LOCAL-100502",NA,0,1,1,32,2.67,26,2.17,53.65,2235,1199,NA,0,34,2.53,35,2.61,55.77,2408,1343,"Bombarral","Leiria"
"2019-12-03 11:13:36","Roliça","Roliça","LOCAL-100503",NA,0,1,1,41,3.42,33,2.75,54.65,2194,1199,NA,0,28,2.18,28,2.18,55.88,2296,1283,"Bombarral","Leiria"
"2019-12-03 11:13:36","Pó","Pó","LOCAL-100505",NA,0,1,1,13,3.23,10,2.48,57.74,698,403,NA,0,11,2.52,7,1.61,62.37,699,436,"Bombarral","Leiria"
"2019-12-03 11:13:36","União das freguesias do Bombarral e Vale Covo","Bombarral e Vale Covo","LOCAL-100506",NA,0,1,1,85,2.68,53,1.67,53.24,5954,3170,NA,0,103,2.96,46,1.32,56.06,6201,3476,"Bombarral","Leiria"
"2019-12-03 11:13:36","A dos Francos","A dos Francos","LOCAL-100601",NA,0,1,1,27,3.57,26,3.43,53.65,1411,757,NA,0,35,3.95,20,2.26,59.42,1491,886,"Caldas da Rainha","Leiria"
"2019-12-03 11:13:36","Alvorninha","Alvorninha","LOCAL-100602",NA,0,1,1,37,2.8,22,1.67,53.03,2489,1320,NA,0,37,2.52,38,2.59,56.8,2581,1466,"Caldas da Rainha","Leiria"
"2019-12-03 11:13:36","Carvalhal Benfeito","Carvalhal Benfeito","LOCAL-100604",NA,0,1,1,18,3.02,9,1.51,57.18,1044,597,NA,0,16,2.5,7,1.09,57.45,1114,640,"Caldas da Rainha","Leiria"
"2019-12-03 11:13:36","Foz do Arelho","Foz do Arelho","LOCAL-100606",NA,0,1,1,24,3.72,11,1.7,53.39,1210,646,NA,0,18,2.76,8,1.23,54.33,1202,653,"Caldas da Rainha","Leiria"
"2019-12-03 11:13:36","Landal","Landal","LOCAL-100607",NA,0,1,1,15,2.78,14,2.59,55.61,971,540,NA,0,17,2.77,16,2.61,60.63,1011,613,"Caldas da Rainha","Leiria"
"2019-12-03 11:13:36","Nadadouro","Nadadouro","LOCAL-100608",NA,0,1,1,53,5.63,25,2.65,58.44,1612,942,NA,0,32,3.26,13,1.32,60.27,1631,983,"Caldas da Rainha","Leiria"
"2019-12-03 11:13:36","Salir de Matos","Salir de Matos","LOCAL-100609",NA,0,1,1,49,4.11,16,1.34,53.24,2237,1191,NA,0,41,3.29,21,1.69,53.94,2310,1246,"Caldas da Rainha","Leiria"
"2019-12-03 11:13:36","Santa Catarina","Santa Catarina","LOCAL-100611",NA,0,1,1,47,3.12,53,3.52,57.36,2624,1505,NA,0,39,2.31,45,2.66,60.62,2786,1689,"Caldas da Rainha","Leiria"
"2019-12-03 11:13:36","Vidais","Vidais","LOCAL-100615",NA,0,1,1,10,1.93,13,2.51,55.95,924,517,NA,0,13,2.26,8,1.39,58.22,986,574,"Caldas da Rainha","Leiria"
"2019-12-03 11:13:36","União das freguesias de Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório","Nossa Senhora do Pópulo, Coto e São Gregório","LOCAL-100617",NA,0,1,1,250,2.92,113,1.32,51.73,16532,8552,NA,0,253,2.84,127,1.43,55.37,16092,8910,"Caldas da Rainha","Leiria"
"2019-12-03 11:13:36","União das freguesias de Caldas da Rainha - Santo Onofre e Serra do Bouro","Caldas da Rainha - Santo Onofre e Serra do Bouro","LOCAL-100618",NA,0,1,1,137,2.81,95,1.95,46.18,10561,4877,NA,0,130,2.48,84,1.61,49.32,10608,5232,"Caldas da Rainha","Leiria"
"2019-12-03 11:13:36","União das freguesias de Tornada e Salir do Porto","Tornada e Salir do Porto","LOCAL-100619",NA,0,1,1,78,3.96,41,2.08,51.9,3796,1970,NA,0,73,3.48,32,1.53,54.91,3821,2098,"Caldas da Rainha","Leiria"
"2019-12-03 11:13:36","União das freguesias de Castanheira de Pêra e Coentral","Castanheira de Pêra e Coentral","LOCAL-100703",NA,0,1,1,24,1.62,38,2.57,55.88,2645,1478,NA,0,24,1.44,38,2.29,58.96,2819,1662,"Castanheira de Pêra","Leiria"
"2019-12-03 11:13:36","Aguda","Aguda","LOCAL-100801",NA,0,1,1,12,2.14,19,3.39,58.26,963,561,NA,0,15,2.17,30,4.35,63.13,1093,690,"Figueiró dos Vinhos","Leiria"
"2019-12-03 11:13:36","Arega","Arega","LOCAL-100802",NA,0,1,1,18,4,3,0.67,56.39,798,450,NA,0,6,1.12,7,1.31,59.89,895,536,"Figueiró dos Vinhos","Leiria"
"2019-12-03 11:13:36","Campelo","Campelo","LOCAL-100803",NA,0,1,1,0,0,0,0,46.99,183,86,NA,0,1,0.72,2,1.45,60,230,138,"Figueiró dos Vinhos","Leiria"
"2019-12-03 11:13:36","União das freguesias de Figueiró dos Vinhos e Bairradas","Figueiró dos Vinhos e Bairradas","LOCAL-100806",NA,0,1,1,65,3.38,52,2.7,54.8,3511,1924,NA,0,74,3.26,60,2.64,60.59,3750,2272,"Figueiró dos Vinhos","Leiria"
"2019-12-03 11:13:36","Amor","Amor","LOCAL-100901",NA,0,1,1,121,5.27,83,3.62,56.12,4088,2294,NA,0,91,3.76,47,1.94,58.92,4102,2417,"Leiria","Leiria"
"2019-12-03 11:13:36","Arrabal","Arrabal","LOCAL-100902",NA,0,1,1,78,5.17,21,1.39,63,2397,1510,NA,0,42,2.52,18,1.08,66.48,2503,1664,"Leiria","Leiria"
"2019-12-03 11:13:36","Caranguejeira","Caranguejeira","LOCAL-100907",NA,0,1,1,104,3.89,67,2.51,61.06,4376,2672,NA,0,74,2.66,45,1.62,61.78,4498,2779,"Leiria","Leiria"
"2019-12-03 11:13:36","Coimbrão","Coimbrão","LOCAL-100909",NA,0,1,1,37,4.37,22,2.6,51.15,1654,846,NA,0,42,4.87,23,2.67,48.84,1765,862,"Leiria","Leiria"
"2019-12-03 11:13:36","Maceira","Maceira","LOCAL-100913",NA,0,1,1,197,4.12,135,2.82,56.74,8425,4780,NA,0,145,2.72,133,2.49,61.91,8622,5338,"Leiria","Leiria"
"2019-12-03 11:13:36","Milagres","Milagres","LOCAL-100915",NA,0,1,1,85,5.56,54,3.53,53.95,2836,1530,NA,0,58,3.58,43,2.66,55.58,2911,1618,"Leiria","Leiria"
"2019-12-03 11:13:36","Regueira de Pontes","Regueira de Pontes","LOCAL-100921",NA,0,1,1,53,4.57,45,3.88,62.11,1866,1159,NA,0,46,3.79,32,2.64,62.84,1932,1214,"Leiria","Leiria"
"2019-12-03 11:13:36","Bajouca","Bajouca","LOCAL-100925",NA,0,1,1,56,4.56,23,1.87,68.62,1791,1229,NA,0,41,3.14,22,1.68,69.58,1877,1306,"Leiria","Leiria"
"2019-12-03 11:13:36","Bidoeira de Cima","Bidoeira de Cima","LOCAL-100926",NA,0,1,1,51,4.01,40,3.14,61.72,2061,1272,NA,0,31,2.34,20,1.51,62.68,2114,1325,"Leiria","Leiria"
"2019-12-03 11:13:36","União das freguesias de Colmeias e Memória","Colmeias e Memória","LOCAL-100932",NA,0,1,1,65,3.43,35,1.85,47.43,3991,1893,NA,0,44,2.04,35,1.62,49.9,4333,2162,"Leiria","Leiria"
"2019-12-03 11:13:36","União das freguesias de Leiria, Pousos, Barreira e Cortes","Leiria, Pousos, Barreira e Cortes","LOCAL-100933",NA,0,1,1,681,3.93,335,1.93,60.34,28721,17331,NA,0,550,3.19,286,1.66,62.27,27707,17252,"Leiria","Leiria"
"2019-12-03 11:13:36","União das freguesias de Marrazes e Barosa","Marrazes e Barosa","LOCAL-100934",NA,0,1,1,480,4.2,215,1.88,52.96,21567,11422,NA,0,379,3.29,219,1.9,55.67,20695,11521,"Leiria","Leiria"
"2019-12-03 11:13:36","União das freguesias de Monte Real e Carvide","Monte Real e Carvide","LOCAL-100935",NA,0,1,1,155,5.37,74,2.56,57.81,4996,2888,NA,0,114,3.81,63,2.1,57.93,5168,2994,"Leiria","Leiria"
"2019-12-03 11:13:36","União das freguesias de Monte Redondo e Carreira","Monte Redondo e Carreira","LOCAL-100936",NA,0,1,1,134,4.8,89,3.19,57.49,4853,2790,NA,0,98,3.3,81,2.73,58.14,5110,2971,"Leiria","Leiria"
"2019-12-03 11:13:36","União das freguesias de Parceiros e Azoia","Parceiros e Azoia","LOCAL-100937",NA,0,1,1,142,3.6,86,2.18,62.87,6267,3940,NA,0,131,3.24,89,2.2,65.68,6163,4048,"Leiria","Leiria"
"2019-12-03 11:13:36","União das freguesias de Santa Catarina da Serra e Chainça","Santa Catarina da Serra e Chainça","LOCAL-100938",NA,0,1,1,80,2.78,70,2.43,67.78,4252,2882,NA,0,70,2.29,64,2.1,69.15,4412,3051,"Leiria","Leiria"
"2019-12-03 11:13:36","União das freguesias de Santa Eufémia e Boa Vista","Santa Eufémia e Boa Vista","LOCAL-100939",NA,0,1,1,78,3.39,63,2.74,61.14,3767,2303,NA,0,74,3.01,41,1.67,62.52,3930,2457,"Leiria","Leiria"
"2019-12-03 11:13:36","União das freguesias de Souto da Carpalhosa e Ortigosa","Souto da Carpalhosa e Ortigosa","LOCAL-100940",NA,0,1,1,146,4.7,92,2.96,60.73,5113,3105,NA,0,95,2.97,74,2.31,59.82,5344,3197,"Leiria","Leiria"
"2019-12-03 11:13:36","Marinha Grande","Marinha Grande","LOCAL-101001",NA,0,1,1,505,3.39,315,2.11,53.63,27809,14915,NA,0,417,2.68,241,1.55,57.06,27249,15548,"Marinha Grande","Leiria"
"2019-12-03 11:13:36","Vieira de Leiria","Vieira de Leiria","LOCAL-101002",NA,0,1,1,108,4.21,54,2.1,49.88,5146,2567,NA,0,91,3.23,53,1.88,53.46,5264,2814,"Marinha Grande","Leiria"
"2019-12-03 11:13:36","Moita","Moita","LOCAL-101003",NA,0,1,1,36,5.25,8,1.17,56.37,1217,686,NA,0,24,3.12,15,1.95,63.29,1215,769,"Marinha Grande","Leiria"
"2019-12-03 11:13:36","Famalicão","Famalicão","LOCAL-101101",NA,0,1,1,23,2.82,24,2.94,54.66,1493,816,NA,0,20,2.22,21,2.33,60.35,1493,901,"Nazaré","Leiria"
"2019-12-03 11:13:36","Nazaré","Nazaré","LOCAL-101102",NA,0,1,1,107,2.73,56,1.43,38.57,10155,3917,NA,0,68,1.5,74,1.63,44.52,10201,4541,"Nazaré","Leiria"
"2019-12-03 11:13:36","Valado dos Frades","Valado dos Frades","LOCAL-101103",NA,0,1,1,40,3.08,9,0.69,47.05,2761,1299,NA,0,52,3.44,18,1.19,53.3,2835,1511,"Nazaré","Leiria"
"2019-12-03 11:13:36","A dos Negros","A dos Negros","LOCAL-101201",NA,0,1,1,15,2.07,17,2.35,55.48,1305,724,NA,0,28,3.65,20,2.61,57.8,1327,767,"Óbidos","Leiria"
"2019-12-03 11:13:36","Amoreira","Amoreira","LOCAL-101202",NA,0,1,1,18,4.03,9,2.01,49.83,897,447,NA,0,20,3.96,14,2.77,54.07,934,505,"Óbidos","Leiria"
"2019-12-03 11:13:36","Olho Marinho","Olho Marinho","LOCAL-101203",NA,0,1,1,31,5.34,17,2.93,50.35,1152,580,NA,0,15,2.55,16,2.72,50.52,1164,588,"Óbidos","Leiria"
"2019-12-03 11:13:36","Vau","Vau","LOCAL-101207",NA,0,1,1,18,4.21,11,2.57,50.89,841,428,NA,0,10,2.28,8,1.83,52.71,831,438,"Óbidos","Leiria"
"2019-12-03 11:13:36","Gaeiras","Gaeiras","LOCAL-101208",NA,0,1,1,56,4.39,15,1.18,63.07,2023,1276,NA,0,39,3.03,21,1.63,65.83,1958,1289,"Óbidos","Leiria"
"2019-12-03 11:13:36","Usseira","Usseira","LOCAL-101209",NA,0,1,1,16,3.57,11,2.46,54.97,815,448,NA,0,20,4.2,11,2.31,56.47,843,476,"Óbidos","Leiria"
"2019-12-03 11:13:36","Santa Maria, São Pedro e Sobral da Lagoa","Santa Maria, São Pedro e Sobral da Lagoa","LOCAL-101210",NA,0,1,1,56,3.15,38,2.14,52.65,3375,1777,NA,0,52,2.85,35,1.92,54.01,3383,1827,"Óbidos","Leiria"
"2019-12-03 11:13:36","Graça","Graça","LOCAL-101301",NA,0,1,1,12,3.58,18,5.37,50.83,659,335,NA,0,9,2.24,13,3.23,53.67,749,402,"Pedrógão Grande","Leiria"
"2019-12-03 11:13:36","Pedrógão Grande","Pedrógão Grande","LOCAL-101302",NA,0,1,1,54,4.81,26,2.32,55.37,2028,1123,NA,0,41,3.33,32,2.6,56.6,2173,1230,"Pedrógão Grande","Leiria"
"2019-12-03 11:13:36","Vila Facaia","Vila Facaia","LOCAL-101303",NA,0,1,1,3,0.99,12,3.97,61.01,495,302,NA,0,11,3.1,4,1.13,65.99,538,355,"Pedrógão Grande","Leiria"
"2019-12-03 11:13:36","Atouguia da Baleia","Atouguia da Baleia","LOCAL-101402",NA,0,1,1,163,3.97,91,2.22,51.14,8033,4108,NA,0,115,2.68,95,2.21,53.36,8044,4292,"Peniche","Leiria"
"2019-12-03 11:13:36","Serra d'El-Rei","Serra d'El-Rei","LOCAL-101405",NA,0,1,1,20,3.23,19,3.06,53.04,1169,620,NA,0,26,3.91,20,3.01,54.6,1218,665,"Peniche","Leiria"
"2019-12-03 11:13:36","Ferrel","Ferrel","LOCAL-101406",NA,0,1,1,44,4.01,22,2.01,43.86,2501,1097,NA,0,41,3.61,14,1.23,45.66,2490,1137,"Peniche","Leiria"
"2019-12-03 11:13:36","Peniche","Peniche","LOCAL-101407",NA,0,1,1,214,4.01,86,1.61,42.31,12627,5342,NA,0,145,2.28,87,1.37,47.7,13322,6354,"Peniche","Leiria"
"2019-12-03 11:13:36","Abiul","Abiul","LOCAL-101501",NA,0,1,1,36,3.44,31,2.96,40,2615,1046,NA,0,25,2.02,21,1.69,42.29,2930,1239,"Pombal","Leiria"
"2019-12-03 11:13:36","Almagreira","Almagreira","LOCAL-101503",NA,0,1,1,38,3,30,2.37,42.23,2998,1266,NA,0,31,2.16,22,1.53,42.99,3340,1436,"Pombal","Leiria"
"2019-12-03 11:13:36","Carnide","Carnide","LOCAL-101504",NA,0,1,1,29,3.66,14,1.77,47.01,1687,793,NA,0,19,2.11,11,1.22,49.61,1814,900,"Pombal","Leiria"
"2019-12-03 11:13:36","Carriço","Carriço","LOCAL-101505",NA,0,1,1,72,4.41,54,3.3,51.53,3171,1634,NA,0,55,3.11,43,2.43,51.97,3398,1766,"Pombal","Leiria"
"2019-12-03 11:13:36","Louriçal","Louriçal","LOCAL-101506",NA,0,1,1,97,4.53,73,3.41,51.37,4168,2141,NA,0,72,3.07,43,1.83,51.39,4569,2348,"Pombal","Leiria"
"2019-12-03 11:13:36","Pelariga","Pelariga","LOCAL-101508",NA,0,1,1,33,3.62,17,1.86,47.7,1912,912,NA,0,24,2.29,20,1.91,50.48,2076,1048,"Pombal","Leiria"
"2019-12-03 11:13:36","Pombal","Pombal","LOCAL-101509",NA,0,1,1,295,4.31,133,1.94,44.07,15541,6849,NA,0,237,3.26,127,1.75,45.34,16040,7273,"Pombal","Leiria"
"2019-12-03 11:13:36","Redinha","Redinha","LOCAL-101510",NA,0,1,1,22,2.39,25,2.71,47.38,1946,922,NA,0,11,1.09,14,1.39,48.05,2100,1009,"Pombal","Leiria"
"2019-12-03 11:13:36","Vermoil","Vermoil","LOCAL-101513",NA,0,1,1,59,4.61,34,2.66,48.72,2625,1279,NA,0,32,2.34,24,1.75,48.05,2851,1370,"Pombal","Leiria"
"2019-12-03 11:13:36","Vila Cã","Vila Cã","LOCAL-101514",NA,0,1,1,44,6.64,14,2.11,46.59,1423,663,NA,0,33,4.23,16,2.05,49.56,1576,781,"Pombal","Leiria"
"2019-12-03 11:13:36","Meirinhas","Meirinhas","LOCAL-101515",NA,0,1,1,40,4.31,18,1.94,59.13,1571,929,NA,0,29,3.18,14,1.54,57.59,1582,911,"Pombal","Leiria"
"2019-12-03 11:13:36","União das freguesias de Guia, Ilha e Mata Mourisca","Guia, Ilha e Mata Mourisca","LOCAL-101518",NA,0,1,1,144,4.74,82,2.7,52.75,5763,3040,NA,0,126,4.08,70,2.27,49.8,6199,3087,"Pombal","Leiria"
"2019-12-03 11:13:36","União das freguesias de Santiago e São Simão de Litém e Albergaria dos Doze","Santiago e S.Simão de Litém e Albergaria dos Doze","LOCAL-101519",NA,0,1,1,96,4.42,43,1.98,45.11,4819,2174,NA,0,81,3.18,40,1.57,47.04,5410,2545,"Pombal","Leiria"
"2019-12-03 11:13:36","Alqueidão da Serra","Alqueidão da Serra","LOCAL-101602",NA,0,1,1,41,4.51,22,2.42,57.06,1593,909,NA,0,32,3.24,32,3.24,56.63,1743,987,"Porto de Mós","Leiria"
"2019-12-03 11:13:36","Calvaria de Cima","Calvaria de Cima","LOCAL-101605",NA,0,1,1,41,3.45,36,3.03,56.71,2095,1188,NA,0,40,3.37,22,1.85,57.05,2079,1186,"Porto de Mós","Leiria"
"2019-12-03 11:13:36","Juncal","Juncal","LOCAL-101606",NA,0,1,1,62,3.92,47,2.97,57.44,2754,1582,NA,0,65,3.79,25,1.46,61.23,2801,1715,"Porto de Mós","Leiria"
"2019-12-03 11:13:36","Mira de Aire","Mira de Aire","LOCAL-101608",NA,0,1,1,38,2.24,49,2.89,53.71,3156,1695,NA,0,38,2.1,44,2.44,53.67,3365,1806,"Porto de Mós","Leiria"
"2019-12-03 11:13:36","Pedreiras","Pedreiras","LOCAL-101609",NA,0,1,1,58,4.54,35,2.74,56.47,2263,1278,NA,0,47,3.45,24,1.76,59.92,2273,1362,"Porto de Mós","Leiria"
"2019-12-03 11:13:36","São Bento","São Bento","LOCAL-101610",NA,0,1,1,13,3.19,6,1.47,52.86,770,407,NA,0,9,2.01,11,2.46,54.5,822,448,"Porto de Mós","Leiria"
"2019-12-03 11:13:36","Serro Ventoso","Serro Ventoso","LOCAL-101613",NA,0,1,1,20,3.81,19,3.62,63.95,821,525,NA,0,28,4.9,24,4.2,66.36,862,572,"Porto de Mós","Leiria"
"2019-12-03 11:13:36","Porto de Mós - São João Baptista e São Pedro","Porto de Mós - São João Baptista e São Pedro","LOCAL-101614",NA,0,1,1,104,3.55,57,1.94,54.4,5390,2932,NA,0,119,3.93,55,1.82,56.44,5365,3028,"Porto de Mós","Leiria"
"2019-12-03 11:13:36","União das freguesias de Alvados e Alcaria","Alvados e Alcaria","LOCAL-101615",NA,0,1,1,16,3.81,5,1.19,60.17,698,420,NA,0,11,2.29,6,1.25,63.41,757,480,"Porto de Mós","Leiria"
"2019-12-03 11:13:36","União das freguesias de Arrimal e Mendiga","Arrimal e Mendiga","LOCAL-101616",NA,0,1,1,29,3.14,32,3.46,68.6,1347,924,NA,0,24,2.43,25,2.54,70.08,1407,986,"Porto de Mós","Leiria"
"2019-12-03 11:13:36","Carnota","Carnota","LOCAL-110106",NA,0,1,1,14,1.84,21,2.77,56.22,1350,759,NA,0,19,2.2,16,1.85,60.95,1416,863,"Alenquer","Lisboa"
"2019-12-03 11:13:36","Meca","Meca","LOCAL-110107",NA,0,1,1,21,2.42,14,1.62,61.03,1419,866,NA,0,22,2.36,5,0.54,64.17,1454,933,"Alenquer","Lisboa"
"2019-12-03 11:13:36","Olhalvo","Olhalvo","LOCAL-110108",NA,0,1,1,14,1.38,14,1.38,65.53,1552,1017,NA,0,27,2.39,5,0.44,69.93,1613,1128,"Alenquer","Lisboa"
"2019-12-03 11:13:36","Ota","Ota","LOCAL-110109",NA,0,1,1,13,2.06,6,0.95,62.02,1019,632,NA,0,10,1.44,10,1.44,67.94,1020,693,"Alenquer","Lisboa"
"2019-12-03 11:13:36","Ventosa","Ventosa","LOCAL-110113",NA,0,1,1,28,2.7,17,1.64,61.97,1675,1038,NA,0,29,2.51,19,1.64,65.37,1770,1157,"Alenquer","Lisboa"
"2019-12-03 11:13:36","Vila Verde dos Francos","Vila Verde dos Francos","LOCAL-110114",NA,0,1,1,12,2.29,8,1.53,54.88,953,523,NA,0,8,1.39,5,0.87,57.76,999,577,"Alenquer","Lisboa"
"2019-12-03 11:13:36","União das freguesias de Abrigada e Cabanas de Torres","Abrigada e Cabanas de Torres","LOCAL-110117",NA,0,1,1,45,2.14,36,1.71,59.11,3556,2102,NA,0,62,2.68,47,2.03,63.99,3613,2312,"Alenquer","Lisboa"
"2019-12-03 11:13:36","União das freguesias de Aldeia Galega da Merceana e Aldeia Gavinha","Aldeia Galega da Merceana e Aldeia Gavinha","LOCAL-110118",NA,0,1,1,35,2.43,18,1.25,58.55,2463,1442,NA,0,25,1.67,19,1.27,60.05,2493,1497,"Alenquer","Lisboa"
"2019-12-03 11:13:36","União das freguesias de Alenquer (Santo Estêvão e Triana)","Alenquer (Santo Estêvão e Triana)","LOCAL-110119",NA,0,1,1,176,3.27,70,1.3,56.98,9456,5388,NA,0,144,2.66,75,1.39,61.4,8802,5404,"Alenquer","Lisboa"
"2019-12-03 11:13:36","União das freguesias de Carregado e Cadafais","Carregado e Cadafais","LOCAL-110120",NA,0,1,1,157,3.03,85,1.64,48.19,10770,5190,NA,0,125,2.34,77,1.44,52.66,10138,5339,"Alenquer","Lisboa"
