"time","District","Party","Mandates","Percentage","validVotesPercentage","Votes"
2019-10-06 21:25:02,"Braga","PDR",0,0.14,0.15,453
2019-10-06 21:25:02,"Braga","PTP",0,0.11,0.12,350
2019-10-06 21:25:02,"Braga","PURP",0,0.11,0.12,352
2019-10-06 21:25:02,"Braga","JPP",0,0.09,0.09,278
2019-10-06 21:25:02,"Braga","MAS",0,0.09,0.09,280
2019-10-06 21:25:02,"Braga","PPM",0,0.08,0.09,262
2019-10-06 21:25:02,"Bragança","PPD/PSD",0,41.94,43.84,18249
2019-10-06 21:25:02,"Bragança","PS",0,37.26,38.95,16213
2019-10-06 21:25:02,"Bragança","B.E.",0,5.18,5.42,2256
2019-10-06 21:25:02,"Bragança","CDS-PP",0,4.51,4.71,1962
2019-10-06 21:25:02,"Bragança","PCP-PEV",0,1.74,1.82,757
2019-10-06 21:25:02,"Bragança","PAN",0,1,1.05,437
2019-10-06 21:25:02,"Bragança","CH",0,0.74,0.77,320
2019-10-06 21:25:02,"Bragança","R.I.R.",0,0.57,0.6,250
2019-10-06 21:25:02,"Bragança","PCTP/MRPP",0,0.53,0.55,231
2019-10-06 21:25:02,"Bragança","L",0,0.36,0.37,155
2019-10-06 21:25:02,"Bragança","PURP",0,0.33,0.34,143
2019-10-06 21:25:02,"Bragança","IL",0,0.31,0.32,133
2019-10-06 21:25:02,"Bragança","A",0,0.29,0.31,128
2019-10-06 21:25:02,"Bragança","PNR",0,0.23,0.24,99
2019-10-06 21:25:02,"Bragança","NC",0,0.19,0.2,83
2019-10-06 21:25:02,"Bragança","PDR",0,0.18,0.19,79
2019-10-06 21:25:02,"Bragança","PTP",0,0.18,0.19,79
2019-10-06 21:25:02,"Bragança","PPM",0,0.12,0.12,52
2019-10-06 21:25:02,"Castelo Branco","PS",1,40.86,42.96,31774
2019-10-06 21:25:02,"Castelo Branco","PPD/PSD",0,27.24,28.64,21184
2019-10-06 21:25:02,"Castelo Branco","B.E.",0,10.27,10.8,7989
2019-10-06 21:25:02,"Castelo Branco","PCP-PEV",0,4.5,4.74,3502
2019-10-06 21:25:02,"Castelo Branco","CDS-PP",0,3.75,3.95,2920
2019-10-06 21:25:02,"Castelo Branco","PAN",0,2.33,2.45,1810
2019-10-06 21:25:02,"Castelo Branco","CH",0,1.37,1.44,1068
2019-10-06 21:25:02,"Castelo Branco","L",0,0.77,0.81,600
2019-10-06 21:25:02,"Castelo Branco","A",0,0.75,0.78,580
2019-10-06 21:25:02,"Castelo Branco","PCTP/MRPP",0,0.75,0.79,587
2019-10-06 21:25:02,"Castelo Branco","R.I.R.",0,0.59,0.62,459
2019-10-06 21:25:02,"Castelo Branco","IL",0,0.53,0.55,409
2019-10-06 21:25:02,"Castelo Branco","PURP",0,0.32,0.33,246
2019-10-06 21:25:02,"Castelo Branco","PNR",0,0.29,0.3,222
2019-10-06 21:25:02,"Castelo Branco","MPT",0,0.24,0.26,189
2019-10-06 21:25:02,"Castelo Branco","PPM",0,0.22,0.23,168
2019-10-06 21:25:02,"Castelo Branco","PTP",0,0.18,0.19,137
2019-10-06 21:25:02,"Castelo Branco","PDR",0,0.14,0.15,111
2019-10-06 21:25:02,"Coimbra","PS",1,41.2,43.69,52047
2019-10-06 21:25:02,"Coimbra","PPD/PSD",1,26.16,27.74,33049
2019-10-06 21:25:02,"Coimbra","B.E.",0,10.48,11.11,13238
2019-10-06 21:25:02,"Coimbra","PCP-PEV",0,4.89,5.19,6182
2019-10-06 21:25:02,"Coimbra","CDS-PP",0,3.16,3.35,3993
2019-10-06 21:25:02,"Coimbra","PAN",0,2.44,2.59,3087
2019-10-06 21:25:02,"Coimbra","CH",0,0.99,1.05,1250
2019-10-06 21:25:02,"Coimbra","A",0,0.86,0.92,1092
2019-10-06 21:25:02,"Coimbra","L",0,0.81,0.85,1018
2019-10-06 21:25:02,"Coimbra","IL",0,0.66,0.7,838
2019-10-06 21:25:02,"Coimbra","R.I.R.",0,0.66,0.7,831
2019-10-06 21:25:02,"Coimbra","PCTP/MRPP",0,0.54,0.58,686
2019-10-06 21:25:02,"Coimbra","PNR",0,0.31,0.33,390
2019-10-06 21:25:02,"Coimbra","PDR",0,0.23,0.24,285
2019-10-06 21:25:02,"Coimbra","PURP",0,0.21,0.22,260
2019-10-06 21:25:02,"Coimbra","MPT",0,0.2,0.21,247
2019-10-06 21:25:02,"Coimbra","NC",0,0.19,0.2,240
2019-10-06 21:25:02,"Coimbra","PPM",0,0.12,0.13,155
2019-10-06 21:25:02,"Coimbra","MAS",0,0.11,0.12,142
2019-10-06 21:25:02,"Coimbra","JPP",0,0.08,0.09,102
2019-10-06 21:25:02,"Évora","PS",0,40.46,41.96,18712
2019-10-06 21:25:02,"Évora","PCP-PEV",0,21.84,22.65,10101
2019-10-06 21:25:02,"Évora","PPD/PSD",0,14.6,15.14,6753
2019-10-06 21:25:02,"Évora","B.E.",0,7.91,8.2,3659
2019-10-06 21:25:02,"Évora","CDS-PP",0,3.13,3.25,1448
2019-10-06 21:25:02,"Évora","CH",0,1.98,2.06,918
2019-10-06 21:25:02,"Évora","PAN",0,1.64,1.7,759
2019-10-06 21:25:02,"Évora","PCTP/MRPP",0,1.46,1.52,676
2019-10-06 21:25:02,"Évora","L",0,0.56,0.59,261
2019-10-06 21:25:02,"Évora","IL",0,0.51,0.53,235
2019-10-06 21:25:02,"Évora","A",0,0.48,0.5,223
2019-10-06 21:25:02,"Évora","R.I.R.",0,0.46,0.47,211
2019-10-06 21:25:02,"Évora","NC",0,0.43,0.45,201
2019-10-06 21:25:02,"Évora","PNR",0,0.24,0.25,111
2019-10-06 21:25:02,"Évora","PURP",0,0.18,0.19,85
2019-10-06 21:25:02,"Évora","MPT",0,0.17,0.17,77
2019-10-06 21:25:02,"Évora","PPM",0,0.15,0.15,69
2019-10-06 21:25:02,"Évora","PDR",0,0.11,0.11,51
2019-10-06 21:25:02,"Évora","PTP",0,0.1,0.11,47
2019-10-06 21:25:02,"Faro","PS",1,37.65,39.57,40675
2019-10-06 21:25:02,"Faro","PPD/PSD",0,21.84,22.96,23597
2019-10-06 21:25:02,"Faro","B.E.",0,11.85,12.46,12802
2019-10-06 21:25:02,"Faro","PCP-PEV",0,7.12,7.49,7695
2019-10-06 21:25:02,"Faro","PAN",0,4.55,4.79,4921
2019-10-06 21:25:02,"Faro","CDS-PP",0,3.79,3.99,4099
2019-10-06 21:25:02,"Faro","CH",0,2.06,2.16,2225
2019-10-06 21:25:02,"Faro","L",0,0.94,0.99,1020
2019-10-06 21:25:02,"Faro","PCTP/MRPP",0,0.91,0.96,986
2019-10-06 21:25:02,"Faro","IL",0,0.79,0.83,851
2019-10-06 21:25:02,"Faro","A",0,0.71,0.74,765
2019-10-06 21:25:02,"Faro","R.I.R.",0,0.66,0.7,716
2019-10-06 21:25:02,"Faro","MPT",0,0.44,0.46,470
2019-10-06 21:25:02,"Faro","PNR",0,0.42,0.44,452
2019-10-06 21:25:02,"Faro","NC",0,0.39,0.41,419
2019-10-06 21:25:02,"Faro","PURP",0,0.31,0.32,330
2019-10-06 21:25:02,"Faro","PPM",0,0.26,0.27,278
2019-10-06 21:25:02,"Faro","PDR",0,0.23,0.24,244
2019-10-06 21:25:02,"Faro","PTP",0,0.22,0.23,238
2019-10-06 21:25:02,"Guarda","PS",0,38.3,40.5,23893
2019-10-06 21:25:02,"Guarda","PPD/PSD",0,34.77,36.77,21693
2019-10-06 21:25:02,"Guarda","B.E.",0,6.9,7.3,4307
2019-10-06 21:25:02,"Guarda","CDS-PP",0,5.08,5.38,3171
2019-10-06 21:25:02,"Guarda","PCP-PEV",0,3.04,3.22,1897
2019-10-06 21:25:02,"Guarda","CH",0,1.41,1.49,880
2019-10-06 21:25:02,"Guarda","PAN",0,1.37,1.45,856
2019-10-06 21:25:02,"Guarda","R.I.R.",0,0.63,0.67,396
2019-10-06 21:25:02,"Guarda","IL",0,0.52,0.55,323
2019-10-06 21:25:02,"Guarda","PCTP/MRPP",0,0.48,0.51,298
2019-10-06 21:25:02,"Guarda","A",0,0.46,0.48,286
2019-10-06 21:25:02,"Guarda","L",0,0.41,0.43,254
2019-10-06 21:25:02,"Guarda","PTP",0,0.24,0.26,151
2019-10-06 21:25:02,"Guarda","PNR",0,0.2,0.21,125
2019-10-06 21:25:02,"Guarda","PURP",0,0.2,0.21,126
2019-10-06 21:25:02,"Guarda","MPT",0,0.16,0.17,98
2019-10-06 21:25:02,"Guarda","NC",0,0.15,0.16,95
2019-10-06 21:25:02,"Guarda","PDR",0,0.13,0.13,79
2019-10-06 21:25:02,"Guarda","PPM",0,0.11,0.11,66
2019-10-06 21:25:02,"Leiria","PPD/PSD",1,35,37.31,44346
2019-10-06 21:25:02,"Leiria","PS",1,29.88,31.86,37860
2019-10-06 21:25:02,"Leiria","B.E.",0,8.77,9.35,11107
2019-10-06 21:25:02,"Leiria","CDS-PP",0,5.56,5.93,7049
2019-10-06 21:25:02,"Leiria","PCP-PEV",0,4.46,4.75,5649
2019-10-06 21:25:02,"Leiria","PAN",0,2.69,2.87,3405
2019-10-06 21:25:02,"Leiria","CH",0,1.47,1.57,1868
2019-10-06 21:25:02,"Leiria","A",0,0.89,0.95,1134
2019-10-06 21:25:02,"Leiria","IL",0,0.84,0.89,1059
2019-10-06 21:25:02,"Leiria","L",0,0.81,0.86,1021
2019-10-06 21:25:02,"Leiria","PCTP/MRPP",0,0.77,0.83,982
2019-10-06 21:25:02,"Leiria","R.I.R.",0,0.77,0.82,971
2019-10-06 21:25:02,"Leiria","MPT",0,0.29,0.3,362
2019-10-06 21:25:02,"Leiria","PNR",0,0.28,0.3,360
2019-10-06 21:25:02,"Leiria","NC",0,0.26,0.28,335
2019-10-06 21:25:02,"Leiria","PDR",0,0.26,0.28,327
2019-10-06 21:25:02,"Leiria","PPM",0,0.23,0.24,289
2019-10-06 21:25:02,"Leiria","PURP",0,0.21,0.23,268
2019-10-06 21:25:02,"Leiria","PTP",0,0.18,0.19,231
2019-10-06 21:25:02,"Leiria","JPP",0,0.11,0.12,139
2019-10-06 21:25:02,"Leiria","MAS",0,0.07,0.07,86
2019-10-06 21:25:02,"Lisboa","PS",0,38.19,40.19,24818
2019-10-06 21:25:02,"Lisboa","PPD/PSD",0,25.47,26.8,16552
2019-10-06 21:25:02,"Lisboa","B.E.",0,8.46,8.9,5497
2019-10-06 21:25:02,"Lisboa","PCP-PEV",0,6.54,6.88,4251
2019-10-06 21:25:02,"Lisboa","CDS-PP",0,3.97,4.17,2577
2019-10-06 21:25:02,"Lisboa","PAN",0,3.46,3.64,2246
2019-10-06 21:25:02,"Lisboa","CH",0,2.1,2.21,1362
2019-10-06 21:25:02,"Lisboa","IL",0,1.14,1.2,740
2019-10-06 21:25:02,"Lisboa","L",0,1.13,1.19,732
2019-10-06 21:25:02,"Lisboa","A",0,1.05,1.1,682
2019-10-06 21:25:02,"Lisboa","PCTP/MRPP",0,0.98,1.03,639
2019-10-06 21:25:02,"Lisboa","R.I.R.",0,0.67,0.71,437
2019-10-06 21:25:02,"Lisboa","PNR",0,0.41,0.43,267
2019-10-06 21:25:02,"Lisboa","PDR",0,0.31,0.32,199
2019-10-06 21:25:02,"Lisboa","MPT",0,0.28,0.29,180
2019-10-06 21:25:02,"Lisboa","NC",0,0.22,0.23,144
2019-10-06 21:25:02,"Lisboa","PPM",0,0.22,0.23,143
2019-10-06 21:25:02,"Lisboa","PURP",0,0.16,0.17,107
2019-10-06 21:25:02,"Lisboa","MAS",0,0.14,0.15,93
2019-10-06 21:25:02,"Lisboa","PTP",0,0.13,0.14,86
2019-10-06 21:25:02,"Madeira","PPD/PSD",1,37.8,38.69,36720
2019-10-06 21:25:02,"Madeira","PS",1,32.59,33.36,31659
2019-10-06 21:25:02,"Madeira","JPP",0,6.44,6.59,6257
2019-10-06 21:25:02,"Madeira","CDS-PP",0,6.17,6.31,5993
2019-10-06 21:25:02,"Madeira","B.E.",0,4.87,4.98,4730
2019-10-06 21:25:02,"Madeira","PCP-PEV",0,1.8,1.84,1751
2019-10-06 21:25:02,"Madeira","PAN",0,1.65,1.69,1600
2019-10-06 21:25:02,"Madeira","PTP",0,0.9,0.92,873
2019-10-06 21:25:02,"Madeira","R.I.R.",0,0.87,0.9,850
2019-10-06 21:25:02,"Madeira","PURP",0,0.8,0.82,776
2019-10-06 21:25:02,"Madeira","CH",0,0.68,0.7,663
2019-10-06 21:25:02,"Madeira","IL",0,0.63,0.64,608
2019-10-06 21:25:02,"Madeira","PCTP/MRPP",0,0.61,0.62,591
2019-10-06 21:25:02,"Madeira","A",0,0.44,0.45,423
2019-10-06 21:25:02,"Madeira","L",0,0.36,0.37,347
2019-10-06 21:25:02,"Madeira","MPT",0,0.35,0.36,342
2019-10-06 21:25:02,"Madeira","PDR",0,0.3,0.3,289
2019-10-06 21:25:02,"Madeira","PNR",0,0.16,0.17,159
2019-10-06 21:25:02,"Madeira","NC",0,0.15,0.15,142
2019-10-06 21:25:02,"Madeira","PPM",0,0.14,0.15,138
2019-10-06 21:25:02,"Portalegre","PS",0,45.11,47.07,19319
2019-10-06 21:25:02,"Portalegre","PPD/PSD",0,19.78,20.64,8472
2019-10-06 21:25:02,"Portalegre","PCP-PEV",0,10.51,10.96,4499
2019-10-06 21:25:02,"Portalegre","B.E.",0,7.98,8.32,3416
2019-10-06 21:25:02,"Portalegre","CDS-PP",0,3.96,4.13,1695
2019-10-06 21:25:02,"Portalegre","CH",0,2.72,2.84,1165
2019-10-06 21:25:02,"Portalegre","PAN",0,1.66,1.73,709
2019-10-06 21:25:02,"Portalegre","PCTP/MRPP",0,1.19,1.24,508
2019-10-06 21:25:02,"Portalegre","L",0,0.57,0.59,244
2019-10-06 21:25:02,"Portalegre","A",0,0.54,0.56,230
2019-10-06 21:25:02,"Portalegre","IL",0,0.48,0.5,206
2019-10-06 21:25:02,"Portalegre","R.I.R.",0,0.41,0.43,176
2019-10-06 21:25:02,"Portalegre","PNR",0,0.31,0.32,131
2019-10-06 21:25:02,"Portalegre","PURP",0,0.23,0.24,97
2019-10-06 21:25:02,"Portalegre","MPT",0,0.17,0.18,74
2019-10-06 21:25:02,"Portalegre","PDR",0,0.13,0.14,56
2019-10-06 21:25:02,"Portalegre","PTP",0,0.11,0.12,49
2019-10-06 21:25:02,"Porto","PS",3,39.32,41.04,117241
2019-10-06 21:25:02,"Porto","PPD/PSD",2,32.08,33.48,95651
2019-10-06 21:25:02,"Porto","B.E.",0,8.18,8.54,24390
2019-10-06 21:25:02,"Porto","PCP-PEV",0,3.85,4.02,11481
2019-10-06 21:25:02,"Porto","CDS-PP",0,3.51,3.66,10469
2019-10-06 21:25:02,"Porto","PAN",0,2.64,2.76,7877
2019-10-06 21:25:02,"Porto","R.I.R.",0,1.83,1.92,5471
2019-10-06 21:25:02,"Porto","IL",0,0.79,0.82,2353
2019-10-06 21:25:02,"Porto","L",0,0.69,0.72,2062
2019-10-06 21:25:02,"Porto","CH",0,0.6,0.63,1788
2019-10-06 21:25:02,"Porto","PCTP/MRPP",0,0.6,0.62,1774
2019-10-06 21:25:02,"Porto","A",0,0.36,0.37,1064
2019-10-06 21:25:02,"Porto","PURP",0,0.21,0.21,613
2019-10-06 21:25:02,"Porto","PNR",0,0.2,0.21,601
2019-10-06 21:25:02,"Porto","PTP",0,0.19,0.2,574
2019-10-06 21:25:02,"Porto","MPT",0,0.17,0.18,512
2019-10-06 21:25:02,"Porto","PDR",0,0.17,0.18,520
2019-10-06 21:25:02,"Porto","NC",0,0.14,0.15,425
2019-10-06 21:25:02,"Porto","JPP",0,0.12,0.12,357
2019-10-06 21:25:02,"Porto","PPM",0,0.09,0.09,263
2019-10-06 21:25:02,"Porto","MAS",0,0.06,0.06,180
2019-10-06 21:25:02,"Santarém","PS",2,38.22,40.18,62960
2019-10-06 21:25:02,"Santarém","PPD/PSD",1,24.09,25.32,39681
2019-10-06 21:25:02,"Santarém","B.E.",0,10.26,10.79,16906
2019-10-06 21:25:02,"Santarém","PCP-PEV",0,7.88,8.28,12976
2019-10-06 21:25:02,"Santarém","CDS-PP",0,4.6,4.84,7579
2019-10-06 21:25:02,"Santarém","PAN",0,2.5,2.63,4114
2019-10-06 21:25:02,"Santarém","CH",0,1.94,2.04,3192
2019-10-06 21:25:02,"Santarém","L",0,0.84,0.88,1377
2019-10-06 21:25:02,"Santarém","A",0,0.77,0.81,1269
2019-10-06 21:25:02,"Santarém","IL",0,0.74,0.78,1221
2019-10-06 21:25:02,"Santarém","PCTP/MRPP",0,0.73,0.77,1199
2019-10-06 21:25:02,"Santarém","R.I.R.",0,0.62,0.65,1017
2019-10-06 21:25:02,"Santarém","NC",0,0.4,0.42,666
2019-10-06 21:25:02,"Santarém","PNR",0,0.39,0.41,649
2019-10-06 21:25:02,"Santarém","PDR",0,0.3,0.31,493
2019-10-06 21:25:02,"Santarém","PURP",0,0.25,0.26,413
2019-10-06 21:25:02,"Santarém","MPT",0,0.24,0.25,398
2019-10-06 21:25:02,"Santarém","PPM",0,0.24,0.25,393
2019-10-06 21:25:02,"Santarém","PTP",0,0.13,0.13,208
2019-10-06 21:25:02,"Setúbal","PS",0,38.55,40.11,14250
2019-10-06 21:25:02,"Setúbal","PCP-PEV",0,19.51,20.3,7213
2019-10-06 21:25:02,"Setúbal","PPD/PSD",0,13.71,14.26,5068
2019-10-06 21:25:02,"Setúbal","B.E.",0,10.62,11.05,3927
2019-10-06 21:25:02,"Setúbal","PAN",0,3.21,3.34,1185
2019-10-06 21:25:02,"Setúbal","CDS-PP",0,3.07,3.19,1134
2019-10-06 21:25:02,"Setúbal","CH",0,1.57,1.63,579
2019-10-06 21:25:02,"Setúbal","PCTP/MRPP",0,1.27,1.32,469
2019-10-06 21:25:02,"Setúbal","L",0,0.87,0.91,323
2019-10-06 21:25:02,"Setúbal","IL",0,0.73,0.76,271
2019-10-06 21:25:02,"Setúbal","R.I.R.",0,0.67,0.7,249
2019-10-06 21:25:02,"Setúbal","A",0,0.55,0.57,203
2019-10-06 21:25:02,"Setúbal","PNR",0,0.34,0.36,127
2019-10-06 21:25:02,"Setúbal","PDR",0,0.31,0.32,114
2019-10-06 21:25:02,"Setúbal","MPT",0,0.23,0.24,84
2019-10-06 21:25:02,"Setúbal","NC",0,0.23,0.24,86
2019-10-06 21:25:02,"Setúbal","PURP",0,0.23,0.24,85
2019-10-06 21:25:02,"Setúbal","PPM",0,0.22,0.23,81
2019-10-06 21:25:02,"Setúbal","PTP",0,0.12,0.13,46
2019-10-06 21:25:02,"Setúbal","MAS",0,0.1,0.1,36
2019-10-06 21:25:02,"Viana do Castelo","PPD/PSD",1,35.38,37.15,35315
2019-10-06 21:25:02,"Viana do Castelo","PS",1,35.21,36.98,35151
2019-10-06 21:25:02,"Viana do Castelo","B.E.",0,7.52,7.9,7507
2019-10-06 21:25:02,"Viana do Castelo","CDS-PP",0,6.45,6.77,6434
2019-10-06 21:25:02,"Viana do Castelo","PCP-PEV",0,3.05,3.2,3043
2019-10-06 21:25:02,"Viana do Castelo","PAN",0,2.16,2.27,2159
2019-10-06 21:25:02,"Viana do Castelo","R.I.R.",0,0.9,0.95,903
2019-10-06 21:25:02,"Viana do Castelo","CH",0,0.68,0.71,678
2019-10-06 21:25:02,"Viana do Castelo","L",0,0.54,0.57,542
2019-10-06 21:25:02,"Viana do Castelo","IL",0,0.53,0.56,531
2019-10-06 21:25:02,"Viana do Castelo","PCTP/MRPP",0,0.52,0.54,516
2019-10-06 21:25:02,"Viana do Castelo","A",0,0.49,0.52,494
2019-10-06 21:25:02,"Viana do Castelo","JPP",0,0.37,0.39,371
2019-10-06 21:25:02,"Viana do Castelo","PDR",0,0.26,0.27,256
2019-10-06 21:25:02,"Viana do Castelo","PNR",0,0.25,0.26,245
2019-10-06 21:25:02,"Viana do Castelo","NC",0,0.2,0.21,204
2019-10-06 21:25:02,"Viana do Castelo","PPM",0,0.18,0.19,183
2019-10-06 21:25:02,"Viana do Castelo","MPT",0,0.17,0.18,174
2019-10-06 21:25:02,"Viana do Castelo","PTP",0,0.17,0.18,174
2019-10-06 21:25:02,"Viana do Castelo","PURP",0,0.17,0.18,173
2019-10-06 21:25:02,"Vila Real","PPD/PSD",1,39.77,41.7,29200
2019-10-06 21:25:02,"Vila Real","PS",1,37.77,39.61,27730
2019-10-06 21:25:02,"Vila Real","B.E.",0,5.34,5.6,3922
2019-10-06 21:25:02,"Vila Real","CDS-PP",0,4.7,4.93,3451
2019-10-06 21:25:02,"Vila Real","PCP-PEV",0,2.18,2.29,1601
2019-10-06 21:25:02,"Vila Real","PAN",0,1.47,1.54,1076
2019-10-06 21:25:02,"Vila Real","CH",0,0.72,0.76,529
2019-10-06 21:25:02,"Vila Real","R.I.R.",0,0.67,0.7,489
2019-10-06 21:25:02,"Vila Real","A",0,0.64,0.68,473
2019-10-06 21:25:02,"Vila Real","PCTP/MRPP",0,0.6,0.63,443
2019-10-06 21:25:02,"Vila Real","L",0,0.44,0.46,322
2019-10-06 21:25:02,"Vila Real","IL",0,0.36,0.38,263
2019-10-06 21:25:02,"Vila Real","PPM",0,0.19,0.2,143
2019-10-06 21:25:02,"Vila Real","PDR",0,0.18,0.19,133
2019-10-06 21:25:02,"Vila Real","NC",0,0.17,0.18,126
2019-10-06 21:25:02,"Vila Real","PNR",0,0.16,0.16,115
2019-10-06 21:25:02,"Viseu","PPD/PSD",2,36.34,38.2,56195
2019-10-06 21:25:02,"Viseu","PS",2,35.78,37.61,55335
2019-10-06 21:25:02,"Viseu","B.E.",0,7.51,7.89,11606
2019-10-06 21:25:02,"Viseu","CDS-PP",0,5.96,6.27,9222
2019-10-06 21:25:02,"Viseu","PCP-PEV",0,2.24,2.36,3469
2019-10-06 21:25:02,"Viseu","PAN",0,2.02,2.12,3117
2019-10-06 21:25:02,"Viseu","CH",0,0.97,1.02,1504
2019-10-06 21:25:02,"Viseu","R.I.R.",0,0.78,0.82,1204
2019-10-06 21:25:02,"Viseu","A",0,0.68,0.71,1048
2019-10-06 21:25:02,"Viseu","PCTP/MRPP",0,0.53,0.56,817
2019-10-06 21:25:02,"Viseu","IL",0,0.5,0.53,774
2019-10-06 21:25:02,"Viseu","L",0,0.46,0.49,714
2019-10-06 21:25:02,"Viseu","PDR",0,0.26,0.27,404
2019-10-06 21:25:02,"Viseu","PPM",0,0.21,0.22,321
2019-10-06 21:25:02,"Viseu","PURP",0,0.2,0.21,313
2019-10-06 21:25:02,"Viseu","PNR",0,0.18,0.19,280
2019-10-06 21:25:02,"Viseu","NC",0,0.17,0.18,267
2019-10-06 21:25:02,"Viseu","PTP",0,0.15,0.15,227
2019-10-06 21:25:02,"Viseu","MPT",0,0.14,0.15,220
2019-10-06 21:25:02,"Viseu","JPP",0,0.06,0.06,86
2019-10-06 21:30:01,"Território Nacional","PS",22,37.27,39.12,844856
2019-10-06 21:30:01,"Território Nacional","PPD/PSD",14,30.63,32.15,694292
2019-10-06 21:30:01,"Território Nacional","B.E.",0,8.47,8.89,192093
2019-10-06 21:30:01,"Território Nacional","PCP-PEV",1,5.34,5.6,121023
2019-10-06 21:30:01,"Território Nacional","CDS-PP",0,4.62,4.85,104795
2019-10-06 21:30:01,"Território Nacional","PAN",0,2.47,2.59,56017
2019-10-06 21:30:01,"Território Nacional","CH",0,1.14,1.2,25824
2019-10-06 21:30:01,"Território Nacional","R.I.R.",0,0.83,0.87,18793
2019-10-06 21:30:01,"Território Nacional","IL",0,0.72,0.75,16216
2019-10-06 21:30:01,"Território Nacional","L",0,0.69,0.73,15714
2019-10-06 21:30:01,"Território Nacional","PCTP/MRPP",0,0.68,0.71,15320
2019-10-06 21:30:01,"Território Nacional","A",0,0.61,0.64,13786
2019-10-06 21:30:01,"Território Nacional","JPP",0,0.34,0.36,7729
2019-10-06 21:30:01,"Território Nacional","PNR",0,0.25,0.27,5728
2019-10-06 21:30:01,"Território Nacional","MPT",0,0.22,0.23,4883
2019-10-06 21:30:01,"Território Nacional","NC",0,0.21,0.22,4655
2019-10-06 21:30:01,"Território Nacional","PDR",0,0.21,0.22,4650
2019-10-06 21:30:01,"Território Nacional","PURP",0,0.21,0.22,4815
2019-10-06 21:30:01,"Território Nacional","PTP",0,0.17,0.18,3941
2019-10-06 21:30:01,"Território Nacional","PPM",0,0.16,0.17,3669
2019-10-06 21:30:01,"Território Nacional","MAS",0,0.04,0.04,946
2019-10-06 21:30:01,"Açores","PS",0,41.31,44.22,23585
2019-10-06 21:30:01,"Açores","PPD/PSD",0,29.77,31.86,16995
2019-10-06 21:30:01,"Açores","B.E.",0,7.46,7.99,4262
2019-10-06 21:30:01,"Açores","CDS-PP",0,4.93,5.28,2814
2019-10-06 21:30:01,"Açores","PAN",0,2.49,2.67,1422
2019-10-06 21:30:01,"Açores","PCP-PEV",0,2.26,2.42,1291
2019-10-06 21:30:01,"Açores","CH",0,0.87,0.93,496
2019-10-06 21:30:01,"Açores","L",0,0.76,0.82,435
2019-10-06 21:30:01,"Açores","A",0,0.74,0.79,423
2019-10-06 21:30:01,"Açores","PCTP/MRPP",0,0.62,0.67,356
2019-10-06 21:30:01,"Açores","IL",0,0.6,0.64,342
2019-10-06 21:30:01,"Açores","PPM",0,0.5,0.54,287
2019-10-06 21:30:01,"Açores","MPT",0,0.39,0.42,225
2019-10-06 21:30:01,"Açores","PNR",0,0.3,0.32,169
2019-10-06 21:30:01,"Açores","PTP",0,0.16,0.17,92
2019-10-06 21:30:01,"Açores","MAS",0,0.14,0.15,79
2019-10-06 21:30:01,"Açores","PDR",0,0.11,0.12,62
2019-10-06 21:30:01,"Aveiro","PPD/PSD",2,33.88,35.64,64449
2019-10-06 21:30:01,"Aveiro","PS",2,33.7,35.45,64113
2019-10-06 21:30:01,"Aveiro","B.E.",0,9.53,10.03,18130
2019-10-06 21:30:01,"Aveiro","CDS-PP",0,6.69,7.04,12736
2019-10-06 21:30:01,"Aveiro","PAN",0,2.86,3.01,5446
2019-10-06 21:30:01,"Aveiro","PCP-PEV",0,2.82,2.97,5369
2019-10-06 21:30:01,"Aveiro","IL",0,0.86,0.91,1642
2019-10-06 21:30:01,"Aveiro","CH",0,0.81,0.85,1535
2019-10-06 21:30:01,"Aveiro","R.I.R.",0,0.81,0.86,1548
2019-10-06 21:30:01,"Aveiro","A",0,0.64,0.67,1215
2019-10-06 21:30:01,"Aveiro","L",0,0.62,0.65,1176
2019-10-06 21:30:01,"Aveiro","PCTP/MRPP",0,0.53,0.56,1009
2019-10-06 21:30:01,"Aveiro","PNR",0,0.2,0.21,382
2019-10-06 21:30:01,"Aveiro","PURP",0,0.2,0.21,375
2019-10-06 21:30:01,"Aveiro","MPT",0,0.18,0.19,345
2019-10-06 21:30:01,"Aveiro","NC",0,0.18,0.19,339
2019-10-06 21:30:01,"Aveiro","PDR",0,0.18,0.19,344
2019-10-06 21:30:01,"Aveiro","PTP",0,0.16,0.17,306
2019-10-06 21:30:01,"Aveiro","PPM",0,0.12,0.12,224
2019-10-06 21:30:01,"Aveiro","JPP",0,0.08,0.08,151
2019-10-06 21:30:01,"Beja","PS",2,40.71,42.33,26161
2019-10-06 21:30:01,"Beja","PCP-PEV",1,22.8,23.71,14655
2019-10-06 21:30:01,"Beja","PPD/PSD",0,13.29,13.82,8544
2019-10-06 21:30:01,"Beja","B.E.",0,9.08,9.44,5833
2019-10-06 21:30:01,"Beja","CDS-PP",0,2.3,2.39,1480
2019-10-06 21:30:01,"Beja","CH",0,2.04,2.12,1313
2019-10-06 21:30:01,"Beja","PAN",0,1.97,2.05,1269
2019-10-06 21:30:01,"Beja","PCTP/MRPP",0,1.35,1.4,865
2019-10-06 21:30:01,"Beja","L",0,0.62,0.64,397
2019-10-06 21:30:01,"Beja","IL",0,0.43,0.45,279
