"time","territoryFullName","territoryName","territoryKey","totalMandates","availableMandates","numParishes","numParishesApproved","blankVotes","blankVotesPercentage","nullVotes","nullVotesPercentage","votersPercentage","subscribedVoters","totalVoters","pre.totalMandates","pre.availableMandates","pre.blankVotes","pre.blankVotesPercentage","pre.nullVotes","pre.nullVotesPercentage","pre.votersPercentage","pre.subscribedVoters","pre.totalVoters"
"2019-10-06 22:10:01","Viseu","Viseu","LOCAL-180000",8,0,277,277,4991,2.81,3704,2.08,51.05,348057,177681,9,0,4235,2.22,3632,1.9,51.28,371931,190712
"2019-10-06 22:15:01","Território Nacional","Território Nacional","LOCAL-500000",110,116,3092,2954,97430,2.67,67817,1.86,53.51,6814489,3646509,120,0,82699,2.13,64700,1.67,55.86,6937004,3874991
"2019-10-06 22:15:01","Açores","Açores","LOCAL-400000",2,3,156,153,3824,4.75,1317,1.64,36.4,221158,80503,2,0,2964,3.27,1526,1.69,41.18,219764,90509
"2019-10-06 22:15:01","Aveiro","Aveiro","LOCAL-010000",5,11,147,121,7282,3.05,4415,1.85,53.9,443403,238980,6,0,6345,2.52,4326,1.72,55.81,451203,251832
"2019-10-06 22:15:01","Beja","Beja","LOCAL-020000",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,3,0,1230,1.65,1132,1.52,57.77,128926,74485
"2019-10-06 22:15:01","Braga","Braga","LOCAL-030000",13,6,347,338,13685,3.1,7620,1.73,59.83,738114,441645,14,0,10116,2.25,5781,1.29,60.15,747742,449747
"2019-10-06 22:15:01","Bragança","Bragança","LOCAL-040000",1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1,0,1074,1.7,1265,2,46.9,134747,63194
"2019-10-06 22:15:01","Castelo Branco","Castelo Branco","LOCAL-050000",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,4,0,2091,2.01,2167,2.08,57.46,181378,104223
"2019-10-06 22:15:01","Coimbra","Coimbra","LOCAL-060000",5,4,155,153,6177,3.44,3550,1.98,52.78,340274,179587,4,0,5280,2.71,3269,1.68,55.49,351685,195157
"2019-10-06 22:15:01","Évora","Évora","LOCAL-070000",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,3,0,1421,1.68,1079,1.28,59.9,141258,84617
"2019-10-06 22:15:01","Faro","Faro","LOCAL-080000",6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,6,0,4232,2.24,3038,1.61,51.3,367573,188561
"2019-10-06 22:15:01","Guarda","Guarda","LOCAL-090000",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,4,0,1689,1.98,1987,2.32,52.29,163462,85469
"2019-10-06 22:15:01","Leiria","Leiria","LOCAL-100000",4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,6,0,5973,2.85,4194,2,55.85,375399,209660
"2019-10-06 22:15:01","Lisboa","Lisboa","LOCAL-110000",7,41,134,86,8997,2.38,5960,1.58,57.49,656467,377417,8,0,7971,2.01,6063,1.53,60.6,654169,396408
"2019-10-06 22:15:01","Madeira","Madeira","LOCAL-300000",6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,6,0,1018,0.81,3597,2.88,48.9,255821,125104
"2019-10-06 22:15:01","Portalegre","Portalegre","LOCAL-120000",2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,2,0,1130,1.92,896,1.52,58.31,101189,59004
"2019-10-06 22:15:01","Porto","Porto","LOCAL-130000",18,22,243,224,14873,2.32,11242,1.75,57.82,1107966,640624,19,0,12599,1.91,9799,1.49,59.59,1104375,658108
"2019-10-06 22:15:01","Santarém","Santarém","LOCAL-140000",9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,9,0,5142,2.26,3967,1.74,57.87,393314,227620
"2019-10-06 22:15:01","Setúbal","Setúbal","LOCAL-150000",4,14,55,37,4544,2.15,3350,1.58,54.79,386289,211665,4,0,3982,1.77,3460,1.54,59.24,380313,225290
"2019-10-06 22:15:01","Viana do Castelo","Viana do Castelo","LOCAL-160000",6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,6,0,3228,2.51,2141,1.67,50.74,253219,128488
"2019-10-06 22:15:01","Vila Real","Vila Real","LOCAL-170000",5,0,197,197,2257,2.25,2397,2.39,45.76,219087,100260,5,0,1919,1.74,1960,1.78,48.26,228497,110273
"2019-10-06 22:15:01","Viseu","Viseu","LOCAL-180000",8,0,277,277,4991,2.81,3704,2.08,51.05,348057,177681,9,0,4235,2.22,3632,1.9,51.28,371931,190712
"2019-10-06 22:20:02","Território Nacional","Território Nacional","LOCAL-500000",125,101,3092,2982,102408,2.65,70768,1.83,53.82,7180721,3864884,132,0,87429,2.13,67838,1.66,56.17,7296725,4098410
"2019-10-06 22:20:02","Açores","Açores","LOCAL-400000",5,0,156,154,3885,4.72,1338,1.63,36.49,225345,82234,5,0,3015,3.27,1555,1.68,41.23,223950,92328
"2019-10-06 22:20:02","Aveiro","Aveiro","LOCAL-010000",6,10,147,125,7786,3.01,4692,1.81,54.23,477045,258722,7,0,6853,2.52,4579,1.69,56.06,484419,271568
"2019-10-06 22:20:02","Beja","Beja","LOCAL-020000",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,3,0,1230,1.65,1132,1.52,57.77,128926,74485
"2019-10-06 22:20:02","Braga","Braga","LOCAL-030000",13,6,347,340,13859,3.11,7718,1.73,59.86,745422,446232,14,0,10252,2.26,5855,1.29,60.19,755085,454461
"2019-10-06 22:20:02","Bragança","Bragança","LOCAL-040000",1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1,0,1074,1.7,1265,2,46.9,134747,63194
"2019-10-06 22:20:02","Castelo Branco","Castelo Branco","LOCAL-050000",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,4,0,2091,2.01,2167,2.08,57.46,181378,104223
"2019-10-06 22:20:02","Coimbra","Coimbra","LOCAL-060000",5,4,155,153,6177,3.44,3550,1.98,52.78,340274,179587,4,0,5280,2.71,3269,1.68,55.49,351685,195157
"2019-10-06 22:20:02","Évora","Évora","LOCAL-070000",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,3,0,1421,1.68,1079,1.28,59.9,141258,84617
"2019-10-06 22:20:02","Faro","Faro","LOCAL-080000",9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,9,0,4286,2.25,3079,1.62,51.38,370764,190484
"2019-10-06 22:20:02","Guarda","Guarda","LOCAL-090000",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,4,0,1689,1.98,1987,2.32,52.29,163462,85469
"2019-10-06 22:20:02","Leiria","Leiria","LOCAL-100000",4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,6,0,5973,2.85,4194,2,55.85,375399,209660
"2019-10-06 22:20:02","Lisboa","Lisboa","LOCAL-110000",10,38,134,93,10704,2.35,7000,1.54,58.1,783085,455001,10,0,9603,2.02,7206,1.51,61.17,778926,476435
"2019-10-06 22:20:02","Madeira","Madeira","LOCAL-300000",6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,6,0,1018,0.81,3597,2.88,48.9,255821,125104
"2019-10-06 22:20:02","Portalegre","Portalegre","LOCAL-120000",2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,2,0,1130,1.92,896,1.52,58.31,101189,59004
"2019-10-06 22:20:02","Porto","Porto","LOCAL-130000",19,21,243,226,15395,2.3,11527,1.73,58.12,1149313,667933,19,0,13203,1.93,10166,1.48,59.84,1145819,685657
"2019-10-06 22:20:02","Santarém","Santarém","LOCAL-140000",9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,9,0,5142,2.26,3967,1.74,57.87,393314,227620
"2019-10-06 22:20:02","Setúbal","Setúbal","LOCAL-150000",4,14,55,37,4544,2.15,3350,1.58,54.79,386289,211665,4,0,3982,1.77,3460,1.54,59.24,380313,225290
"2019-10-06 22:20:02","Viana do Castelo","Viana do Castelo","LOCAL-160000",6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,6,0,3228,2.51,2141,1.67,50.74,253219,128488
"2019-10-06 22:20:02","Vila Real","Vila Real","LOCAL-170000",5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,5,0,1919,1.74,1960,1.78,48.26,228497,110273
"2019-10-06 22:20:02","Viseu","Viseu","LOCAL-180000",8,0,277,277,4991,2.81,3704,2.08,51.05,348057,177681,9,0,4235,2.22,3632,1.9,51.28,371931,190712
"2019-10-06 22:25:01","Território Nacional","Território Nacional","LOCAL-500000",129,97,3092,2993,104408,2.65,72030,1.83,53.84,7319703,3940855,137,0,89196,2.14,69127,1.65,56.2,7432822,4177072
"2019-10-06 22:25:01","Açores","Açores","LOCAL-400000",5,0,156,154,3885,4.72,1338,1.63,36.49,225345,82234,5,0,3015,3.27,1555,1.68,41.23,223950,92328
"2019-10-06 22:25:01","Aveiro","Aveiro","LOCAL-010000",7,9,147,130,8593,3.02,5152,1.81,54.42,523425,284872,9,0,7555,2.53,5005,1.67,56.32,530652,298877
"2019-10-06 22:25:01","Beja","Beja","LOCAL-020000",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,3,0,1230,1.65,1132,1.52,57.77,128926,74485
"2019-10-06 22:25:01","Braga","Braga","LOCAL-030000",13,6,347,341,13878,3.11,7683,1.72,59.87,745336,446221,14,0,10271,2.26,5854,1.29,60.21,755217,454717
"2019-10-06 22:25:01","Bragança","Bragança","LOCAL-040000",3,0,226,225,1284,2.05,1401,2.24,44.83,139606,62579,3,0,1170,1.71,1385,2.02,47.12,145491,68558
"2019-10-06 22:25:01","Castelo Branco","Castelo Branco","LOCAL-050000",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,4,0,2091,2.01,2167,2.08,57.46,181378,104223
"2019-10-06 22:25:01","Coimbra","Coimbra","LOCAL-060000",5,4,155,154,6229,3.44,3577,1.97,52.72,343845,181289,4,0,5328,2.7,3294,1.67,55.46,355353,197073
"2019-10-06 22:25:01","Évora","Évora","LOCAL-070000",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,3,0,1421,1.68,1079,1.28,59.9,141258,84617
"2019-10-06 22:25:01","Faro","Faro","LOCAL-080000",9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,9,0,4286,2.25,3079,1.62,51.38,370764,190484
"2019-10-06 22:25:01","Guarda","Guarda","LOCAL-090000",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,4,0,1689,1.98,1987,2.32,52.29,163462,85469
"2019-10-06 22:25:01","Leiria","Leiria","LOCAL-100000",4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,6,0,5973,2.85,4194,2,55.85,375399,209660
"2019-10-06 22:25:01","Lisboa","Lisboa","LOCAL-110000",10,38,134,96,11766,2.33,7730,1.53,57.68,876557,505633,12,0,10624,2.01,8004,1.51,60.86,869452,529185
"2019-10-06 22:25:01","Madeira","Madeira","LOCAL-300000",6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,6,0,1018,0.81,3597,2.88,48.9,255821,125104
"2019-10-06 22:25:01","Portalegre","Portalegre","LOCAL-120000",2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,2,0,1130,1.92,896,1.52,58.31,101189,59004
"2019-10-06 22:25:01","Porto","Porto","LOCAL-130000",19,21,243,227,15678,2.31,11743,1.73,58.17,1168158,679534,21,0,13451,1.93,10372,1.49,59.9,1164460,697562
"2019-10-06 22:25:01","Santarém","Santarém","LOCAL-140000",9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,9,0,5142,2.26,3967,1.74,57.87,393314,227620
"2019-10-06 22:25:01","Setúbal","Setúbal","LOCAL-150000",4,14,55,38,4577,2.15,3365,1.58,54.84,388143,212876,4,0,4008,1.77,3482,1.54,59.27,381944,226371
"2019-10-06 22:25:01","Viana do Castelo","Viana do Castelo","LOCAL-160000",6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,6,0,3228,2.51,2141,1.67,50.74,253219,128488
"2019-10-06 22:25:01","Vila Real","Vila Real","LOCAL-170000",5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,5,0,1919,1.74,1960,1.78,48.26,228497,110273
"2019-10-06 22:25:01","Viseu","Viseu","LOCAL-180000",8,0,277,277,4991,2.81,3704,2.08,51.05,348057,177681,9,0,4235,2.22,3632,1.9,51.28,371931,190712
"2019-10-06 22:30:01","Território Nacional","Território Nacional","LOCAL-500000",132,94,3092,3008,106482,2.64,73603,1.82,53.92,7488419,4037607,143,0,91135,2.13,70716,1.65,56.29,7599779,4278178
"2019-10-06 22:30:01","Açores","Açores","LOCAL-400000",5,0,156,155,3908,4.72,1346,1.63,36.45,227182,82806,5,0,3027,3.25,1567,1.68,41.2,225748,93009
"2019-10-06 22:30:01","Aveiro","Aveiro","LOCAL-010000",8,8,147,132,8703,3.01,5239,1.81,54.48,530823,289182,9,0,7639,2.52,5083,1.68,56.39,538092,303423
"2019-10-06 22:30:01","Beja","Beja","LOCAL-020000",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,3,0,1230,1.65,1132,1.52,57.77,128926,74485
"2019-10-06 22:30:01","Braga","Braga","LOCAL-030000",13,6,347,342,14127,3.11,7853,1.73,59.81,760585,454874,14,0,10457,2.26,5971,1.29,60.17,770296,463476
"2019-10-06 22:30:01","Bragança","Bragança","LOCAL-040000",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,3,0,1189,1.71,1408,2.02,47.23,147465,69644
"2019-10-06 22:30:01","Castelo Branco","Castelo Branco","LOCAL-050000",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,4,0,2091,2.01,2167,2.08,57.46,181378,104223
"2019-10-06 22:30:01","Coimbra","Coimbra","LOCAL-060000",5,4,155,154,6229,3.44,3577,1.97,52.72,343845,181289,4,0,5328,2.7,3294,1.67,55.46,355353,197073
"2019-10-06 22:30:01","Évora","Évora","LOCAL-070000",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,3,0,1421,1.68,1079,1.28,59.9,141258,84617
"2019-10-06 22:30:01","Faro","Faro","LOCAL-080000",9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,9,0,4286,2.25,3079,1.62,51.38,370764,190484
"2019-10-06 22:30:01","Guarda","Guarda","LOCAL-090000",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,4,0,1689,1.98,1987,2.32,52.29,163462,85469
"2019-10-06 22:30:01","Leiria","Leiria","LOCAL-100000",4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,6,0,5973,2.85,4194,2,55.85,375399,209660
"2019-10-06 22:30:01","Lisboa","Lisboa","LOCAL-110000",13,35,134,104,13451,2.27,9119,1.54,57.37,1030907,591383,16,0,12251,1.98,9440,1.53,60.62,1020942,618903
"2019-10-06 22:30:01","Madeira","Madeira","LOCAL-300000",6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,6,0,1018,0.81,3597,2.88,48.9,255821,125104
"2019-10-06 22:30:01","Portalegre","Portalegre","LOCAL-120000",2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,2,0,1130,1.92,896,1.52,58.31,101189,59004
"2019-10-06 22:30:01","Porto","Porto","LOCAL-130000",20,20,243,228,15904,2.31,11848,1.72,58.21,1181384,687690,21,0,13669,1.94,10475,1.48,59.93,1177141,705451
"2019-10-06 22:30:01","Santarém","Santarém","LOCAL-140000",9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,9,0,5142,2.26,3967,1.74,57.87,393314,227620
"2019-10-06 22:30:01","Setúbal","Setúbal","LOCAL-150000",4,14,55,40,4820,2.16,3521,1.58,54.9,405936,222841,4,0,4218,1.78,3652,1.54,59.33,399245,236884
"2019-10-06 22:30:01","Viana do Castelo","Viana do Castelo","LOCAL-160000",6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,6,0,3228,2.51,2141,1.67,50.74,253219,128488
"2019-10-06 22:30:01","Vila Real","Vila Real","LOCAL-170000",5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,5,0,1919,1.74,1960,1.78,48.26,228497,110273
"2019-10-06 22:30:01","Viseu","Viseu","LOCAL-180000",8,0,277,277,4991,2.81,3704,2.08,51.05,348057,177681,9,0,4235,2.22,3632,1.9,51.28,371931,190712
"2019-10-06 22:35:01","Território Nacional","Território Nacional","LOCAL-500000",144,82,3092,3023,110534,2.63,76076,1.81,54,7796521,4209972,152,0,94860,2.13,73247,1.64,56.37,7903049,4455240
"2019-10-06 22:35:01","Açores","Açores","LOCAL-400000",5,0,156,155,3908,4.72,1346,1.63,36.45,227182,82806,5,0,3027,3.25,1567,1.68,41.2,225748,93009
"2019-10-06 22:35:01","Aveiro","Aveiro","LOCAL-010000",9,7,147,135,8944,3.01,5400,1.82,54.41,546326,297272,10,0,7821,2.51,5219,1.67,56.28,554013,311820
"2019-10-06 22:35:01","Beja","Beja","LOCAL-020000",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,3,0,1230,1.65,1132,1.52,57.77,128926,74485
"2019-10-06 22:35:01","Braga","Braga","LOCAL-030000",13,6,347,342,14127,3.11,7853,1.73,59.81,760585,454874,14,0,10457,2.26,5971,1.29,60.17,770296,463476
"2019-10-06 22:35:01","Bragança","Bragança","LOCAL-040000",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,3,0,1189,1.71,1408,2.02,47.23,147465,69644
"2019-10-06 22:35:01","Castelo Branco","Castelo Branco","LOCAL-050000",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,4,0,2091,2.01,2167,2.08,57.46,181378,104223
"2019-10-06 22:35:01","Coimbra","Coimbra","LOCAL-060000",5,4,155,154,6229,3.44,3577,1.97,52.72,343845,181289,4,0,5328,2.7,3294,1.67,55.46,355353,197073
"2019-10-06 22:35:01","Évora","Évora","LOCAL-070000",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,3,0,1421,1.68,1079,1.28,59.9,141258,84617
"2019-10-06 22:35:01","Faro","Faro","LOCAL-080000",9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,9,0,4286,2.25,3079,1.62,51.38,370764,190484
"2019-10-06 22:35:01","Guarda","Guarda","LOCAL-090000",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,4,0,1689,1.98,1987,2.32,52.29,163462,85469
"2019-10-06 22:35:01","Leiria","Leiria","LOCAL-100000",5,5,110,109,7521,3.65,4817,2.34,53.39,386248,206209,6,0,6352,2.87,4413,2,55.84,396094,221181
"2019-10-06 22:35:01","Lisboa","Lisboa","LOCAL-110000",17,31,134,109,14841,2.24,10051,1.52,56.88,1164860,662534,19,0,13689,1.97,10432,1.5,60.19,1153827,694543
"2019-10-06 22:35:01","Madeira","Madeira","LOCAL-300000",6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,6,0,1018,0.81,3597,2.88,48.9,255821,125104
"2019-10-06 22:35:01","Portalegre","Portalegre","LOCAL-120000",2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,2,0,1130,1.92,896,1.52,58.31,101189,59004
"2019-10-06 22:35:01","Porto","Porto","LOCAL-130000",20,20,243,228,15904,2.31,11848,1.72,58.21,1181384,687690,21,0,13669,1.94,10475,1.48,59.93,1177141,705451
"2019-10-06 22:35:01","Santarém","Santarém","LOCAL-140000",9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,9,0,5142,2.26,3967,1.74,57.87,393314,227620
"2019-10-06 22:35:01","Setúbal","Setúbal","LOCAL-150000",5,13,55,42,5124,2.16,3753,1.58,54.68,433248,236895,5,0,4461,1.77,3867,1.54,59.18,425214,251637
"2019-10-06 22:35:01","Viana do Castelo","Viana do Castelo","LOCAL-160000",6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,6,0,3228,2.51,2141,1.67,50.74,253219,128488
"2019-10-06 22:35:01","Vila Real","Vila Real","LOCAL-170000",5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,5,0,1919,1.74,1960,1.78,48.26,228497,110273
"2019-10-06 22:35:01","Viseu","Viseu","LOCAL-180000",8,0,277,277,4991,2.81,3704,2.08,51.05,348057,177681,9,0,4235,2.22,3632,1.9,51.28,371931,190712
"2019-10-06 22:40:02","Território Nacional","Território Nacional","LOCAL-500000",149,77,3092,3027,111726,2.62,76768,1.8,54.04,7880498,4258481,159,0,95957,2.13,73962,1.64,56.42,7986036,4505867
"2019-10-06 22:40:02","Açores","Açores","LOCAL-400000",5,0,156,155,3908,4.72,1346,1.63,36.45,227182,82806,5,0,3027,3.25,1567,1.68,41.2,225748,93009
"2019-10-06 22:40:02","Aveiro","Aveiro","LOCAL-010000",9,7,147,135,8944,3.01,5400,1.82,54.41,546326,297272,10,0,7821,2.51,5219,1.67,56.28,554013,311820
"2019-10-06 22:40:02","Beja","Beja","LOCAL-020000",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,3,0,1230,1.65,1132,1.52,57.77,128926,74485
"2019-10-06 22:40:02","Braga","Braga","LOCAL-030000",14,5,347,344,14386,3.11,7986,1.73,59.79,773553,462528,16,0,10628,2.26,6078,1.29,60.16,783077,471137
"2019-10-06 22:40:02","Bragança","Bragança","LOCAL-040000",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,3,0,1189,1.71,1408,2.02,47.23,147465,69644
"2019-10-06 22:40:02","Castelo Branco","Castelo Branco","LOCAL-050000",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,4,0,2091,2.01,2167,2.08,57.46,181378,104223
"2019-10-06 22:40:02","Coimbra","Coimbra","LOCAL-060000",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,9,0,5929,2.69,3536,1.61,56.33,390947,220211
"2019-10-06 22:40:02","Évora","Évora","LOCAL-070000",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,3,0,1421,1.68,1079,1.28,59.9,141258,84617
"2019-10-06 22:40:02","Faro","Faro","LOCAL-080000",9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,9,0,4286,2.25,3079,1.62,51.38,370764,190484
"2019-10-06 22:40:02","Guarda","Guarda","LOCAL-090000",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,4,0,1689,1.98,1987,2.32,52.29,163462,85469
"2019-10-06 22:40:02","Leiria","Leiria","LOCAL-100000",5,5,110,109,7521,3.65,4817,2.34,53.39,386248,206209,6,0,6352,2.87,4413,2,55.84,396094,221181
"2019-10-06 22:40:02","Lisboa","Lisboa","LOCAL-110000",19,29,134,111,15591,2.24,10540,1.51,56.7,1230187,697512,20,0,14315,1.96,10979,1.5,60.1,1217334,731663
"2019-10-06 22:40:02","Madeira","Madeira","LOCAL-300000",6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,6,0,1018,0.81,3597,2.88,48.9,255821,125104
"2019-10-06 22:40:02","Portalegre","Portalegre","LOCAL-120000",2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,2,0,1130,1.92,896,1.52,58.31,101189,59004
"2019-10-06 22:40:02","Porto","Porto","LOCAL-130000",20,20,243,228,15904,2.31,11848,1.72,58.21,1181384,687690,21,0,13669,1.94,10475,1.48,59.93,1177141,705451
"2019-10-06 22:40:02","Santarém","Santarém","LOCAL-140000",9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,9,0,5142,2.26,3967,1.74,57.87,393314,227620
"2019-10-06 22:40:02","Setúbal","Setúbal","LOCAL-150000",6,12,55,43,5501,2.16,4073,1.6,54.47,467643,254703,7,0,4758,1.76,4214,1.56,58.95,459341,270790
"2019-10-06 22:40:02","Viana do Castelo","Viana do Castelo","LOCAL-160000",6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,6,0,3228,2.51,2141,1.67,50.74,253219,128488
"2019-10-06 22:40:02","Vila Real","Vila Real","LOCAL-170000",5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,5,0,1919,1.74,1960,1.78,48.26,228497,110273
"2019-10-06 22:40:02","Viseu","Viseu","LOCAL-180000",8,0,277,277,4991,2.81,3704,2.08,51.05,348057,177681,9,0,4235,2.22,3632,1.9,51.28,371931,190712
"2019-10-06 22:45:01","Território Nacional","Território Nacional","LOCAL-500000",163,63,3092,3045,115597,2.61,79534,1.79,53.99,8214906,4435382,168,0,99488,2.12,76666,1.63,56.45,8316249,4694642
"2019-10-06 22:45:01","Açores","Açores","LOCAL-400000",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,5,0,3047,3.25,1583,1.69,41.22,227546,93803
"2019-10-06 22:45:01","Aveiro","Aveiro","LOCAL-010000",9,7,147,135,8944,3.01,5400,1.82,54.41,546326,297272,10,0,7821,2.51,5219,1.67,56.28,554013,311820
"2019-10-06 22:45:01","Beja","Beja","LOCAL-020000",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,3,0,1230,1.65,1132,1.52,57.77,128926,74485
"2019-10-06 22:45:01","Braga","Braga","LOCAL-030000",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,19,0,10708,2.26,6112,1.29,60.21,787768,474341
"2019-10-06 22:45:01","Bragança","Bragança","LOCAL-040000",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,3,0,1189,1.71,1408,2.02,47.23,147465,69644
"2019-10-06 22:45:01","Castelo Branco","Castelo Branco","LOCAL-050000",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,4,0,2091,2.01,2167,2.08,57.46,181378,104223
"2019-10-06 22:45:01","Coimbra","Coimbra","LOCAL-060000",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,9,0,5929,2.69,3536,1.61,56.33,390947,220211
"2019-10-06 22:45:01","Évora","Évora","LOCAL-070000",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,3,0,1421,1.68,1079,1.28,59.9,141258,84617
"2019-10-06 22:45:01","Faro","Faro","LOCAL-080000",9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,9,0,4286,2.25,3079,1.62,51.38,370764,190484
"2019-10-06 22:45:01","Guarda","Guarda","LOCAL-090000",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,4,0,1689,1.98,1987,2.32,52.29,163462,85469
"2019-10-06 22:45:01","Leiria","Leiria","LOCAL-100000",5,5,110,109,7521,3.65,4817,2.34,53.39,386248,206209,6,0,6352,2.87,4413,2,55.84,396094,221181
"2019-10-06 22:45:01","Lisboa","Lisboa","LOCAL-110000",19,29,134,111,15591,2.24,10540,1.51,56.7,1230187,697512,20,0,14315,1.96,10979,1.5,60.1,1217334,731663
"2019-10-06 22:45:01","Madeira","Madeira","LOCAL-300000",6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,6,0,1018,0.81,3597,2.88,48.9,255821,125104
"2019-10-06 22:45:01","Portalegre","Portalegre","LOCAL-120000",2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,2,0,1130,1.92,896,1.52,58.31,101189,59004
"2019-10-06 22:45:01","Porto","Porto","LOCAL-130000",26,14,243,235,18005,2.3,13170,1.68,58.47,1340833,783964,25,0,15731,1.96,11858,1.48,60.17,1335290,803491
"2019-10-06 22:45:01","Santarém","Santarém","LOCAL-140000",9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,9,0,5142,2.26,3967,1.74,57.87,393314,227620
"2019-10-06 22:45:01","Setúbal","Setúbal","LOCAL-150000",6,12,55,43,5501,2.16,4073,1.6,54.47,467643,254703,7,0,4758,1.76,4214,1.56,58.95,459341,270790
"2019-10-06 22:45:01","Viana do Castelo","Viana do Castelo","LOCAL-160000",6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,6,0,3228,2.51,2141,1.67,50.74,253219,128488
